"stock","terminal_catch_year","n_retros","fbar_rho","ssb_rho","ssb_intermediate_year","rec_rho","rec_intermediate_year","expert_opinion","modified","year","StockDatabaseID","StockKey","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
"her.27.nirs",2017,5,0.009662873,0.1577038,"No",-0.1482103,"No","","3/19/2018 6:35 PM",2018,1856,169122,"Herring (Clupea harengus) in Division 7.a North of 52°30’N (Irish Sea)",136559,"her-nirs","Clupea harengus","Herring","Celtic Seas Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group",1,2018,1,2019,"Age-based analytical assessment (FLSAM), uses catches in the model and in the forecast","29/06/18","MSY","Catches","not used",NA,"pelagic planktivore","Pelagic","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.18",9352,"2018-11-15T10:56:24.67+01:00"
"her.27.nirs",2018,5,0.052,0.07,"No",-13.8,"No","","3/21/2019 9:30 AM",2019,2366,169122,"Herring (Clupea harengus) in Division 7.a North of 52°30’N (Irish Sea)",136559,"her-nirs","Clupea harengus","Herring","Celtic Seas Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group",1,2018,1,2019,"Age-based analytical assessment (FLSAM), uses catches in the model and in the forecast","28/06/19","MSY","Catches","not used",NA,"pelagic planktivore","Pelagic","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.18",10343,"2019-02-18T10:00:07.61+01:00"
"hke.27.3a46-8abd",2017,5,0.06811594,-0.05543391,"No",0.09188724,"Yes","Inconsistencies between datasets and parameters, probably length frequency distributions and assumptions on growth and natural mortality,","5/9/2018 9:42 AM",2018,1661,169126,"Hake (Merluccius merluccius) in subareas 4, 6, and 7, and divisions 3.a, 8.a-b, and 8.d, Northern stock (Greater North Sea, Celtic Seas, and the northern Bay of Biscay)",136564,"hke-nrtn","Merluccius merluccius","Hake","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2018,1,2019,"Age- and length-structured model (SS3) that uses landings and some discards in the model","29/06/18","MSY","Catches","75% Assessment, rest topped up in catch advice (2.6% of total catch)",NA,"demersal piscivore","Demersal","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.21",9763,"2018-11-22T10:35:56.35+01:00"
"hke.27.3a46-8abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2155,169126,"Hake (Merluccius merluccius) in subareas 4, 6, and 7, and divisions 3.a, 8.a-b, and 8.d, Northern stock (Greater North Sea, Celtic Seas, and the northern Bay of Biscay)",136564,"hke-nrtn","Merluccius merluccius","Hake","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2019,1,2020,"Age- and length-structured model (SS3) that uses landings and some discards in the model","28/06/19","MSY","Catches","used in assessment and forecast",NA,"demersal piscivore","Demersal","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.21",13059,"2019-07-08T09:16:08.073+01:00"
"hke.27.8c9a",2017,6,-0.243,0.315,"No",0.859,"No","Extremely high retro in Recruitment is caused by the usually quite biased estimate of the last year. However this is replace with a geomean for projection purposes.
Not a clear knowledge on the cause but if I'd have to make a ranking list this would be: (1) catches, (2) not considered changes in M, (3) not considered changes in growth and (4) not considered changes in catchability.","5/7/2018 9:32 AM",2018,1802,169127,"Hake (Merluccius merluccius) in divisions 8.c and 9.a, Southern stock (Cantabrian Sea and  Atlantic Iberian waters)",136565,"hke-soth","Brosme brosme, Merluccius merluccius","Hake","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2018,1,2019,"Age- and length-structured model (Gadget)","29/06/18","MSY","Catches","Assessment",NA,"demersal piscivore","Demersal","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.8",9759,"2018-11-15T11:57:06.487+01:00"
"hke.27.8c9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2296,169127,"Hake (Merluccius merluccius) in divisions 8.c and 9.a, Southern stock (Cantabrian Sea and  Atlantic Iberian waters)",136565,"hke-soth","Merluccius merluccius","Hake","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2019,1,2020,"Age- and length-structured model (Gadget)","28/06/19","MP","Catches","Assessment",NA,"demersal piscivore","Demersal","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.8",12760,"2019-07-03T11:17:41.067+01:00"
"hom.27.2a4a5b6a7a-ce-k8",2017,5,0.538,-0.339,"No",0.259,"No","Triennial egg survey causes a general rescaling of the estimates whenever a new year of data becomes available.","9/3/2018 6:47 PM",2018,1833,169130,"Horse mackerel (Trachurus trachurus) in Subarea 8 and divisions 2.a, 4.a, 5.b, 6.a, 7.a-c,e-k (the Northeast Atlantic)",136568,"hom-west","Trachurus trachurus","Horse mackerel","Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks",1,2018,1,2019,"SS3","28/09/18","MSY","Catches","not used",NA,"pelagic piscivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.24",10106,"2018-11-14T10:11:57.997+01:00"
"hom.27.2a4a5b6a7a-ce-k8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2350,169130,"Horse mackerel (Trachurus trachurus) in Subarea 8 and divisions 2.a, 4.a, 5.b, 6.a, 7.a-c,e-k (the Northeast Atlantic)",136568,"hom-west","Trachurus trachurus","Horse mackerel","Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks",1,2018,1,2019,"SS3","01/10/19","MSY","Catches","not used",NA,"pelagic piscivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.24",13097,"2019-04-04T11:47:56.78+01:00"
"hom.27.3a4bc7d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1834,169128,"Horse mackerel (Trachurus trachurus) in divisions 3.a, 4.b-c, and 7.d (Skagerrak and Kattegat, southern and central North Sea, eastern English Channel)",136566,"hom-nsea","Trachurus trachurus","Horse mackerel","Greater North Sea Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks",5.2,2017,2,2019,"no assessment","28/09/18","PA","Catches","Advice","Yes in year(s) 2014, 2017","pelagic piscivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.7",NA,"2018-11-14T10:12:34.933+01:00"
"hom.27.3a4bc7d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2351,169128,"Horse mackerel (Trachurus trachurus) in divisions 3.a, 4.b-c, and 7.d (Skagerrak and Kattegat, southern and central North Sea, eastern English Channel)",136566,"hom-nsea","Trachurus trachurus","Horse mackerel","Greater North Sea Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks",3.2,2017,2,2019,"no assessment","01/10/19","PA","Catches","Advice","Yes in year(s) 2014, 2017","pelagic piscivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.7",13147,"2019-08-31T10:04:03.287+01:00"
"hom.27.9a",2017,5,0.302,-0.178,"No",-0.607,"No",".The 2017 input from IBTS survey index was the highest in the time series (6 times above average). Sensitivity analysis revealed that the retrospective bias in R and SSB, showing major deviations from the previous assessments was likely due to a combination of high proportion of catches in ages 1-2 and this historical high abundance observed in the survey index in 2017 (ICES WGHANSA 2018). This revision upward of stock abundance resulted in Fbar being revised downwards relatively to previous years.","7/2/2018 2:58 PM",2018,1828,169129,"Horse mackerel (Trachurus trachurus) in Division 9.a (Atlantic Iberian waters)",136567,"hom-soth","Trachurus trachurus","Horse mackerel","Bay of Biscay and the Iberian Coast Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine",1,2018,1,2019,"Age-structured model (AMISH)","13/07/18","MSY","Catches","not used",NA,"pelagic piscivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","",10057,"2018-11-14T10:13:01.417+01:00"
"hom.27.9a",2018,5,0.245,-0.195,"No",-0.244,"No","Additional information: rho for recruitment was estimated without the terminal year because of the very high uncertainty in the terminal year estimate from the model","6/6/2019 5:07 PM",2019,2345,169129,"Horse mackerel (Trachurus trachurus) in Division 9.a (Atlantic Iberian waters)",136567,"hom-soth","Trachurus trachurus","Horse mackerel","Bay of Biscay and the Iberian Coast Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine",1,2019,1,2020,"Age-structured model (AMISH)",NA,"MSY","Catches","not used",NA,"pelagic piscivore","Pelagic","small pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","",13062,"2019-07-23T12:36:00.857+01:00"
"jaa.27.10a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1663,169131,"Blue jack mackerel (Trachurus picturatus) in Subdivision 10.a.2 (Azores grounds)",136569,"jaa-10","Trachurus picturatus","Blue jack mackerel","Azores Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine",5,2018,2,2020,"No assessment","13/07/18","PA","Catches","","Yes in year(s) 2018","benthopelagic benthivore","Pelagic","medium benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","",10069,"2018-11-14T11:12:36.89+01:00"
"jaa.27.10a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2157,169131,"Blue jack mackerel (Trachurus picturatus) in Subdivision 10.a.2 (Azores grounds)",136569,"jaa-10","Trachurus picturatus","Blue jack mackerel","Azores Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine",5,2018,2,2020,"No assessment",NA,"PA","Catches","","Yes in year(s) 2018","benthopelagic benthivore","Pelagic","medium benthopelagic",TRUE,"2019-10-19T16:47:41.49+01:00","",NA,"2019-02-20T11:57:33.217+01:00"
"ldb.27.7b-k8abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1807,169785,"Four-spot megrim (Lepidorhombus boscii) in divisions 7.b-k, 8.a-b, and 8.d (west and southwest of Ireland, Bay of Biscay)",NA,NA,"Lepidorhombus boscii","Four-spot megrim","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",5.9,2018,1,2019,NA,"29/06/18","PA/Stock status only","Catches","No","Yes in year(s) 2017","bathydemersal piscivore","Benthic","medium bathydemersal",TRUE,"2019-10-19T16:47:41.49+01:00",NA,9942,"2018-11-15T12:00:02.733+01:00"
"ldb.27.7b-k8abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2357,169785,"Four-spot megrim (Lepidorhombus boscii) in divisions 7.b-k, 8.a-b, and 8.d (west and southwest of Ireland, Bay of Biscay)",NA,NA,"Lepidorhombus boscii","Four-spot megrim","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",5.9,2019,1,2020,"None","28/06/19","PA/Stock status only","Catches","Discards presented","Yes in year(s) 2017","bathydemersal piscivore","Benthic","medium bathydemersal",TRUE,"2019-10-19T16:47:41.49+01:00",NA,12853,"2019-07-03T10:54:00.77+01:00"
"ldb.27.8c9a",2017,5,-0.02,0.08,"No",-0.47,"No","","5/5/2018 3:13 PM",2018,1637,169140,"Four-spot megrim (Lepidorhombus boscii) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters East)",136579,"mgb-8c9a","Lepidorhombus boscii","Four-spot megrim","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2018,1,2019,"Age-structured model (XSA)","29/06/18","MSY","Catches","Assessment",NA,"demersal piscivore","Benthic","medium bathydemersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.7",9788,"2018-11-15T12:00:49.633+01:00"
"ldb.27.8c9a",2018,5,0,0.06,"No",-0.08,"No","","5/6/2019 11:53 AM",2019,2131,169140,"Four-spot megrim (Lepidorhombus boscii) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters East)",136579,"mgb-8c9a","Lepidorhombus boscii","Four-spot megrim","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group",1,2019,1,2020,"Age-structured model (XSA)","28/06/19","MP","Catches","Assessment",NA,"demersal piscivore","Benthic","medium bathydemersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.7",12893,"2019-07-03T11:18:15.587+01:00"
"lem.27.3a47d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1849,169132,"Lemon sole (Microstomus kitt) in Subarea 4 and divisions 3.a and 7.d (North Sea, Skagerrak and Kattegat, eastern English Channel)",136570,"lem-nsea","Microstomus kitt","Lemon sole","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks",3.2,2017,2,2019,"Survey trends-based assessment","29/06/18","PA","Catches","topped up","No","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.11",NA,"2018-11-14T10:16:14.867+01:00"
"lem.27.3a47d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2387,169132,"Lemon sole (Microstomus kitt) in Subarea 4 and divisions 3.a and 7.d (North Sea, Skagerrak and Kattegat, eastern English Channel)",136570,"lem-nsea","Microstomus kitt","Lemon sole","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks",3.2,2017,2,2019,"Survey trends-based assessment","30/06/19","PA","Catches","topped up","No","demersal benthivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.11",13003,"2019-02-18T10:03:07.307+01:00"
"lez.27.4a6a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1635,169138,"Megrim (Lepidorhombus spp.) in divisions 4.a and 6.a (northern North Sea, West of Scotland)",136577,"meg-4a6a","Lepidorhombus","Megrim","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1,2018,1,2019,"Bayesian state–space biomass dynamic model that uses catches in the model and in the forecast.","29/06/18","MSY","Catches","Assessment",NA,"demersal piscivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","",9871,"2018-11-20T08:59:45.56+01:00"
"lez.27.4a6a",2017,5,-0.092,0.088,"Yes",0,"Not Applicable","N\A","5/17/2019 9:30 AM",2019,2129,169138,"Megrim (Lepidorhombus spp.) in divisions 4.a and 6.a (northern North Sea, West of Scotland)",136577,"meg-4a6a","Lepidorhombus","Megrim","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group",1,2019,1,2020,"Bayesian state–space biomass dynamic model that uses catches in the model and in the forecast.","28/06/19","MSY","Catches","Assessment",NA,"demersal piscivore","Benthic","medium demersal",TRUE,"2019-10-19T16:47:41.49+01:00","",12855,"2019-07-31T14:35:59.507+01:00"
"lez.27.6b",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1636,169139,"Megrim (Lepidorhombus spp.) in Division 6.b (Rockall)",136578,"meg-rock","Lepidorhombus","Megrim","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group",3.2,2018,1,2019,"Survey trends-based assessment","31/10/18","PA","Catches","","No","demersal piscivore","Benthic","medium bathydemersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.10",10163,"2018-11-14T10:17:37.56+01:00"
"lez.27.6b",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2130,169139,"Megrim (Lepidorhombus spp.) in Division 6.b (Rockall)",136578,"meg-rock","Lepidorhombus","Megrim","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group",3.2,2018,1,2019,"Survey trends-based assessment","31/10/19","PA","Catches","","No","demersal piscivore","Benthic","medium bathydemersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.10",NA,"2018-11-14T10:17:37.56+01:00"
"lin.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1631,169133,"Ling (Molva molva) in subareas 1 and 2 (Northeast Arctic)",136571,"lin-arct","Molva molva","Ling","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group",3.2,2017,2,2019,"Cpue trends-based assessment","08/06/18, 13/06/17","PA","Catches","not used","Yes in year(s) 2013","demersal piscivore","Demersal","large dermersal",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.22",NA,"2019-03-07T13:14:56.757+01:00"
"lin.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2125,169133,"Ling (Molva molva) in subareas 1 and 2 (Northeast Arctic)",136571,"lin-arct","Molva molva","Ling","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group",3.2,2019,2,2021,"Cpue trends-based assessment","13/06/19, 11/06/19","PA","Catches","not used","Yes in year(s) 2013","demersal piscivore","Demersal","large dermersal",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.22",12907,"2019-09-18T14:28:51.607+01:00"
